Fecha,Ocupacion,Ingresos_Hab,Costos_Hab,Ingresos_AB,Costos_AB,Ingresos_Others,Costos_Others,Costos_Fijos
2024-03-03,0.3838714288333991,11516.142865001972,2879.035716250493,3454.842859500591,2245.647858675384,1278.1859326150493,639.0929663075246,5000
2024-03-04,0.8904050856814538,26712.152570443614,6678.038142610903,8013.645771133084,5208.869751236505,1554.5284383427668,777.2642191713834,5000
2024-03-05,0.8757550390722764,26272.65117216829,6568.162793042073,7881.795351650487,5123.166978572816,1943.6709424131668,971.8354712065834,5000
2024-03-06,0.8425554084233833,25276.6622527015,6319.165563175375,7582.99867581045,4928.949139276792,877.6734437380462,438.8367218690231,5000
2024-03-07,0.6581228784700959,19743.686354102876,4935.921588525719,5923.105906230862,3850.0188390500607,927.2607415662014,463.6303707831007,5000
2024-03-08,0.8473486124550783,25420.45837365235,6355.114593413087,7626.137512095705,4956.989382862208,555.3304210317992,277.6652105158996,5000
2024-03-09,0.40602302099410265,12180.69062982308,3045.17265745577,3654.207188946924,2375.2346728155007,577.218126874984,288.609063437492,5000
2024-03-10,0.6463242112485287,19389.72633745586,4847.431584363965,5816.917901236758,3780.996635803893,917.9696963549172,458.9848481774586,5000
2024-03-11,0.8307639035218877,24922.91710565663,6230.7292764141575,7476.875131696988,4859.968835603043,717.3423081368346,358.6711540684173,5000
2024-03-12,0.8801547342333612,26404.642027000835,6601.160506750209,7921.39260810025,5148.905195265163,1234.1791404163446,617.0895702081723,5000
2024-03-13,0.9642822814515021,28928.468443545065,7232.117110886266,8678.540533063519,5641.051346491287,856.4563159885995,428.22815799429975,5000
2024-03-14,0.9251933032686774,27755.799098060324,6938.949774515081,8326.739729418097,5412.380824121764,1592.3245229177894,796.1622614588947,5000
2024-03-15,0.9902794310936099,29708.382932808297,7427.095733202074,8912.514879842489,5793.134671897618,1450.294566141342,725.147283070671,5000
2024-03-16,0.3,9000.0,2250.0,2700.0,1755.0,1303.6620261121377,651.8310130560689,5000
2024-03-17,0.30094636748693115,9028.391024607934,2257.0977561519835,2708.5173073823803,1760.5362497985473,561.1627123321459,280.58135616607296,5000
2024-03-18,0.7933702270397228,23801.106811191683,5950.276702797921,7140.3320433575045,4641.215828182378,1386.3394147823628,693.1697073911814,5000
2024-03-19,0.6949336568933867,20848.009706801604,5212.002426700401,6254.402912040481,4065.361892826313,1467.7591856141748,733.8795928070874,5000
2024-03-20,0.8568562974806027,25705.68892441808,6426.42223110452,7711.706677325423,5012.609340261525,761.5496435074872,380.7748217537436,5000
2024-03-21,0.7580575765766197,22741.727297298592,5685.431824324648,6822.518189189577,4434.636822973225,1905.0949831051018,952.5474915525509,5000
2024-03-22,1.0,30000.0,7500.0,9000.0,5850.0,706.2814162189899,353.14070810949494,5000
2024-03-23,0.3216746707663763,9650.240122991288,2412.560030747822,2895.0720368973866,1881.7968239833015,1887.040427417844,943.520213708922,5000
2024-03-24,0.36779384837943246,11033.815451382974,2758.4538628457435,3310.144635414892,2151.59401301968,1816.0090300714714,908.0045150357357,5000
2024-03-25,0.9313517217369669,27940.551652109007,6985.137913027252,8382.165495632702,5448.407572161256,1725.8333003018238,862.9166501509119,5000
2024-03-26,0.7269135683566045,21807.407050698133,5451.851762674533,6542.22211520944,4252.444374886136,1332.8012173991935,666.4006086995968,5000
2024-03-27,0.6892516765438772,20677.550296316316,5169.387574079079,6203.265088894895,4032.1223077816817,639.6541517088488,319.8270758544244,5000
2024-03-28,0.8684633858532304,26053.901575596912,6513.475393899228,7816.170472679073,5080.510807241398,1845.8236369299902,922.9118184649951,5000
2024-03-29,0.8759882794248424,26279.648382745272,6569.912095686318,7883.894514823582,5124.531434635328,1008.544686573051,504.2723432865255,5000
2024-03-30,0.47818228717773104,14345.46861533193,3586.3671538329827,4303.640584599579,2797.3663799897263,1023.8143619189914,511.9071809594957,5000
2024-03-31,0.4521941565616898,13565.824696850696,3391.456174212674,4069.7474090552087,2645.3358158858855,1830.629636397676,915.314818198838,5000
2024-04-01,0.8796984673233186,26390.95401969956,6597.73850492489,7917.286205909867,5146.236033841414,1669.8133187864357,834.9066593932179,5000
2024-04-02,0.7819975278421509,23459.925835264527,5864.981458816132,7037.977750579358,4574.685537876583,742.4430711419207,371.2215355709603,5000
2024-04-03,0.8732253697161003,26196.76109148301,6549.190272870753,7859.028327444903,5108.368412839187,1847.8312827906188,923.9156413953094,5000
2024-04-04,0.8793072473298681,26379.217419896042,6594.8043549740105,7913.765225968812,5143.947396879728,507.59237576932804,253.79618788466402,5000
2024-04-05,0.7785648581973632,23356.945745920897,5839.236436480224,7007.083723776269,4554.604420454575,741.212077126248,370.606038563124,5000
2024-04-06,0.5865774511144757,17597.32353343427,4399.330883358568,5279.197060030281,3431.478089019683,1477.9418892539009,738.9709446269504,5000
2024-04-07,0.4473832920911788,13421.498762735364,3355.374690683841,4026.449628820609,2617.192258733396,836.4039641908397,418.20198209541985,5000
2024-04-08,0.7525318329772679,22575.954989318037,5643.988747329509,6772.786496795411,4402.311222917017,988.0995472389016,494.0497736194508,5000
2024-04-09,0.9287084603742451,27861.253811227354,6965.3134528068385,8358.376143368207,5432.944493189335,1619.7371076770362,809.8685538385181,5000
2024-04-10,0.9463376129244322,28390.128387732966,7097.5320969332415,8517.03851631989,5536.075035607929,1486.4193384505152,743.2096692252576,5000
2024-04-11,0.8912780926936498,26738.342780809493,6684.585695202373,8021.502834242848,5213.976842257851,1352.4629050032074,676.2314525016037,5000
2024-04-12,0.8254611883997129,24763.83565199139,6190.958912997848,7429.150695597416,4828.947952138321,897.8035515225881,448.90177576129406,5000
2024-04-13,0.32462638356425105,9738.791506927531,2434.697876731883,2921.6374520782592,1899.0643438508685,865.9844650686254,432.9922325343127,5000
2024-04-14,0.3922898290585896,11768.694871757689,2942.173717939422,3530.6084615273066,2294.8954999927496,1838.0698327656698,919.0349163828349,5000
2024-04-15,0.8841151974816643,26523.45592444993,6630.863981112482,7957.036777334978,5172.073905267736,1446.7079389958944,723.3539694979472,5000
2024-04-16,0.8513001891877907,25539.00567563372,6384.75141890843,7661.701702690116,4980.106106748575,1365.3558269395387,682.6779134697694,5000
2024-04-17,0.9953534077157317,29860.60223147195,7465.150557867987,8958.180669441585,5822.81743513703,1238.776540728296,619.388270364148,5000
2024-04-18,0.9125667347765006,27377.00204329502,6844.250510823755,8213.100612988505,5338.515398442528,921.1585436612837,460.57927183064186,5000
2024-04-19,0.7642842443583717,22928.527330751152,5732.131832687788,6878.558199225346,4471.0628294964745,536.4739496471808,268.2369748235904,5000
2024-04-20,0.3,9000.0,2250.0,2700.0,1755.0,1910.6878765293714,955.3439382646857,5000
2024-04-21,0.44824724152431855,13447.417245729557,3361.8543114323893,4034.225173718867,2622.246362917264,1930.892865503881,965.4464327519405,5000
2024-04-22,0.8276537214674149,24829.611644022447,6207.402911005612,7448.883493206734,4841.7742705843775,523.1849247933011,261.59246239665055,5000
2024-04-23,0.9214000494092092,27642.001482276275,6910.500370569069,8292.600444682883,5390.190289043874,1892.4778438815881,946.2389219407941,5000
2024-04-24,0.8973237624573545,26919.712873720637,6729.928218430159,8075.913862116191,5249.344010375525,1945.4299656338792,972.7149828169396,5000
2024-04-25,0.8427171087343127,25281.51326202938,6320.378315507345,7584.4539786088135,4929.895086095729,1779.5141832010402,889.7570916005201,5000
2024-04-26,0.7653206281931595,22959.618845794786,5739.904711448697,6887.885653738435,4477.125674929983,1776.7050072752854,888.3525036376427,5000
2024-04-27,0.3,9000.0,2250.0,2700.0,1755.0,975.3830077344164,487.6915038672082,5000
2024-04-28,0.4214093744130204,12642.281232390613,3160.570308097653,3792.6843697171835,2465.2448403161693,1904.2321612411715,952.1160806205858,5000
2024-04-29,0.7254261221288012,21762.783663864033,5440.695915966008,6528.83509915921,4243.742814453486,1544.0446950124594,772.0223475062297,5000
2024-04-30,0.7616142563798867,22848.427691396602,5712.106922849151,6854.52830741898,4455.443399822338,1422.5108400487547,711.2554200243774,5000
2024-05-01,0.8653725105945528,25961.175317836583,6490.293829459146,7788.352595350974,5062.429186978134,1985.080775156395,992.5403875781975,5000
2024-05-02,0.8558208718446,25674.626155338,6418.6565388345,7702.387846601399,5006.55210029091,1816.0596078919332,908.0298039459666,5000
2024-05-03,0.7357029702169376,22071.089106508127,5517.772276627032,6621.3267319524375,4303.862375769085,1611.1529266313066,805.5764633156533,5000
2024-05-04,0.5083051243175277,15249.153729525831,3812.288432381458,4574.746118857749,2973.584977257537,1039.2367268296327,519.6183634148164,5000
2024-05-05,0.5053802052034904,15161.406156104711,3790.3515390261778,4548.421846831413,2956.4742004404184,940.3877663967401,470.19388319837003,5000
2024-05-06,0.901503526720866,27045.105801625978,6761.276450406494,8113.531740487793,5273.795631317066,1800.6084778701556,900.3042389350778,5000
2024-05-07,0.9013785950912209,27041.357852736623,6760.339463184156,8112.407355820987,5273.064781283641,1869.860828834707,934.9304144173535,5000
2024-05-08,0.9015047686306048,27045.143058918144,6761.285764729536,8113.542917675442,5273.802896489037,1697.4427684501627,848.7213842250814,5000
2024-05-09,1.0,30000.0,7500.0,9000.0,5850.0,1474.9458961666478,737.4729480833239,5000
2024-05-10,0.9454001763493203,28362.005290479607,7090.501322619902,8508.601587143881,5530.591031643523,1835.0080127263495,917.5040063631748,5000
2024-05-11,0.4651391251305798,13954.173753917394,3488.5434384793484,4186.252126175218,2721.063882013892,1006.9927352773037,503.49636763865186,5000
2024-05-12,0.32271747854624283,9681.524356387285,2420.381089096821,2904.457306916185,1887.8972494955203,1367.420211494261,683.7101057471305,5000
2024-05-13,0.8263181393259991,24789.544179779972,6197.386044944993,7436.8632539339915,4833.9611150570945,553.9134106951132,276.9567053475566,5000
2024-05-14,1.0,30000.0,7500.0,9000.0,5850.0,929.8118781924265,464.9059390962133,5000
2024-05-15,0.6632734807408251,19898.204422224757,4974.551105556189,5969.461326667427,3880.1498623338275,1386.2498908535163,693.1249454267581,5000
2024-05-16,0.8028068134210566,24084.204402631698,6021.0511006579245,7225.261320789509,4696.419858513181,690.5907689778271,345.29538448891356,5000
2024-05-17,0.9588950596967366,28766.8517909021,7191.712947725525,8630.05553727063,5609.536099225909,1283.3648900822066,641.6824450411033,5000
2024-05-18,0.3284696290740032,9854.088872220096,2463.522218055024,2956.2266616660286,1921.5473300829187,1434.3357137285004,717.1678568642502,5000
2024-05-19,0.46795977489346763,14038.793246804029,3509.6983117010072,4211.6379740412085,2737.5646831267854,628.021197490652,314.010598745326,5000
2024-05-20,0.8545571839903814,25636.71551971144,6409.17887992786,7691.014655913432,4999.159526343731,1310.9526824151599,655.4763412075799,5000
2024-05-21,0.7848399652394182,23545.198957182547,5886.299739295637,7063.559687154764,4591.3137966505965,1456.1448522473097,728.0724261236549,5000
2024-05-22,0.6474857413342392,19424.572240027173,4856.143060006793,5827.371672008152,3787.7915868052987,1692.7792921530554,846.3896460765277,5000
2024-05-23,0.8686454314769427,26059.362944308283,6514.840736077071,7817.808883292484,5081.575774140115,906.2483768931113,453.12418844655565,5000
2024-05-24,0.7707479261567299,23122.4377847019,5780.609446175475,6936.731335410569,4508.87536801687,538.0261151231863,269.01305756159314,5000
2024-05-25,0.38852635585331013,11655.790675599304,2913.947668899826,3496.737202679791,2272.879181741864,1943.9726220168875,971.9863110084437,5000
2024-05-26,0.45049872789804574,13514.961836941373,3378.740459235343,4054.4885510824115,2635.4175582035678,1113.429416621405,556.7147083107025,5000
2024-05-27,0.9365755194170121,28097.265582510365,7024.316395627591,8429.17967475311,5478.9667885895215,759.9414801062687,379.97074005313436,5000
2024-05-28,0.8025054688839044,24075.164066517133,6018.791016629283,7222.54921995514,4694.656992970841,1323.8399970591809,661.9199985295904,5000
2024-05-29,0.7846670767426288,23540.012302278865,5885.003075569716,7062.003690683659,4590.302398944379,1571.8938840500934,785.9469420250467,5000
2024-05-30,0.7239116045664955,21717.348136994864,5429.337034248716,6515.204441098459,4234.882886713998,1932.2979209947912,966.1489604973956,5000
2024-05-31,0.9417861947054775,28253.585841164328,7063.396460291082,8476.075752349298,5509.449239027043,1606.8453750436527,803.4226875218263,5000
2024-06-01,0.6122156197012634,18366.4685910379,4591.617147759475,5509.94057731137,3581.461375252391,1129.4000936416849,564.7000468208424,5000
2024-06-02,0.5032465260551147,15097.39578165344,3774.34894541336,4529.218734496032,2943.992177422421,871.5964842517362,435.7982421258681,5000
2024-06-03,0.9766911149186622,29300.733447559865,7325.183361889966,8790.220034267959,5713.643022274174,521.5902329446338,260.7951164723169,5000
2024-06-04,0.7792330534381219,23376.991603143655,5844.247900785914,7013.097480943096,4558.513362613013,674.1089607603743,337.05448038018716,5000
2024-06-05,0.8943819428146228,26831.458284438682,6707.864571109671,8049.437485331604,5232.134365465543,1211.2607436309877,605.6303718154938,5000
2024-06-06,0.9274634053429337,27823.90216028801,6955.975540072002,8347.170648086403,5425.6609212561625,646.7512409765022,323.3756204882511,5000
2024-06-07,0.5258732659930927,15776.197979792782,3944.0494949481954,4732.859393937834,3076.3586060595926,759.8028048650228,379.9014024325114,5000
2024-06-08,0.3,9000.0,2250.0,2700.0,1755.0,1150.7774738569597,575.3887369284798,5000
2024-06-09,0.5632411303931636,16897.23391179491,4224.308477948727,5069.170173538472,3294.960612800007,1452.6404763014657,726.3202381507328,5000
2024-06-10,0.7069858622039367,21209.5758661181,5302.393966529525,6362.87275983543,4135.8672938930295,567.9560146580668,283.9780073290334,5000
2024-06-11,0.9941273289066115,29823.819867198345,7455.954966799586,8947.145960159503,5815.6448741036775,1254.7043878701315,627.3521939350658,5000
2024-06-12,0.706413784882056,21192.41354646168,5298.10338661542,6357.7240639385045,4132.520641560028,1784.7347617824835,892.3673808912417,5000
2024-06-13,0.7518491348952049,22555.474046856143,5638.868511714036,6766.642214056843,4398.317439136948,605.8531211006448,302.9265605503224,5000
2024-06-14,0.8962103474263271,26886.310422789815,6721.577605697454,8065.893126836944,5242.830532444014,1463.6289173094733,731.8144586547367,5000
2024-06-15,0.4069802084990019,12209.406254970057,3052.3515637425144,3662.821876491017,2380.834219719161,1910.3453621374365,955.1726810687182,5000
2024-06-16,0.361468640313824,10844.05920941472,2711.01480235368,3253.217762824416,2114.5915458358704,1363.2112668138184,681.6056334069092,5000
2024-06-17,1.0,30000.0,7500.0,9000.0,5850.0,1187.379335737275,593.6896678686375,5000
2024-06-18,0.726218450117315,21786.553503519448,5446.638375879862,6535.966051055834,4248.3779331862925,1318.4251839739024,659.2125919869512,5000
2024-06-19,0.8348214904964416,25044.64471489325,6261.161178723312,7513.393414467974,4883.705719404184,1941.7858457358714,970.8929228679357,5000
2024-06-20,0.9088317206484576,27264.95161945373,6816.237904863432,8179.485485836118,5316.665565793477,1858.0259629340956,929.0129814670478,5000
2024-06-21,0.8780991867735033,26342.975603205097,6585.743900801274,7902.892680961529,5136.880242624994,606.7829726903435,303.39148634517176,5000
2024-06-22,0.33773004801794065,10131.90144053822,2532.975360134555,3039.570432161466,1975.720780904953,978.463445440642,489.231722720321,5000
2024-06-23,0.34106352430557885,10231.905729167365,2557.9764322918413,3069.5717187502096,1995.2216171876362,677.2472414324843,338.62362071624216,5000
2024-06-24,0.9349602097021025,28048.806291063076,7012.201572765769,8414.641887318923,5469.517226757301,1545.105748046226,772.552874023113,5000
2024-06-25,0.9399599875433251,28198.79962629975,7049.699906574938,8459.639887889925,5498.765927128452,1602.6065657058286,801.3032828529143,5000
2024-06-26,0.8807299520876609,26421.898562629827,6605.474640657457,7926.569568788947,5152.270219712816,1705.221395577273,852.6106977886365,5000
2024-06-27,0.7671004989077927,23013.014967233783,5753.253741808446,6903.9044901701345,4487.537918610587,1625.9221274612876,812.9610637306438,5000
2024-06-28,0.793981895980303,23819.45687940909,5954.864219852272,7145.837063822726,4644.794091484772,1710.252108900896,855.126054450448,5000
2024-06-29,0.3979098406035852,11937.295218107556,2984.323804526889,3581.188565432267,2327.7725675309734,1058.0271286891748,529.0135643445874,5000
2024-06-30,0.4117327383308782,12351.982149926345,3087.9955374815863,3705.5946449779035,2408.6365192356375,1664.6194411129952,832.3097205564976,5000
2024-07-01,0.9047097381170037,27141.292143510113,6785.323035877528,8142.387643053034,5292.551967984472,1787.6191277645178,893.8095638822589,5000
2024-07-02,0.8297807347566106,24893.42204269832,6223.35551067458,7468.026612809495,4854.217298326173,1143.4910410625275,571.7455205312638,5000
2024-07-03,0.9325416348988029,27976.24904696409,6994.062261741023,8392.874714089226,5455.368564157998,654.6858032538989,327.34290162694947,5000
2024-07-04,0.9313509636000639,27940.528908001917,6985.132227000479,8382.158672400576,5448.403137060374,1853.82936001935,926.914680009675,5000
2024-07-05,0.9805478807154329,29416.436421462986,7354.1091053657465,8824.930926438896,5736.205102185282,980.0744015459177,490.03720077295884,5000
2024-07-06,0.4021003841632759,12063.011524898278,3015.7528812245696,3618.9034574694833,2352.2872473551643,1843.2848427443007,921.6424213721504,5000
2024-07-07,0.4324166352488442,12972.499057465327,3243.124764366332,3891.749717239598,2529.637316205739,1925.9107204063341,962.9553602031671,5000
2024-07-08,0.8369856945632315,25109.570836896943,6277.392709224236,7532.871251069082,4896.366313194903,1360.156832184929,680.0784160924645,5000
2024-07-09,0.7681779316766527,23045.33795029958,5761.334487574895,6913.601385089874,4493.840900308419,939.8161575470967,469.90807877354837,5000
2024-07-10,1.0,30000.0,7500.0,9000.0,5850.0,992.996818054874,496.498409027437,5000
2024-07-11,0.9658110873500068,28974.3326205002,7243.58315512505,8692.29978615006,5649.99486099754,1687.3685655887728,843.6842827943864,5000
2024-07-12,0.9291662693962935,27874.988081888805,6968.747020472201,8362.496424566642,5435.622675968317,1684.427214191831,842.2136070959154,5000
2024-07-13,0.3987753227153086,11963.259681459258,2990.8149203648145,3588.9779044377774,2332.8356378845556,586.3381400249664,293.1690700124832,5000
2024-07-14,0.31027456285141686,9308.236885542505,2327.059221385626,2792.4710656627512,1815.1061926807884,1324.2933234856032,662.1466617428016,5000
2024-07-15,0.9475119733417751,28425.359200253253,7106.339800063313,8527.607760075976,5542.945044049385,1026.372518828118,513.186259414059,5000
2024-07-16,0.8352942618497861,25058.827855493582,6264.706963873396,7517.648356648075,4886.471431821249,675.6005246414088,337.8002623207044,5000
2024-07-17,0.8912931454275624,26738.794362826873,6684.698590706718,8021.638308848062,5214.06490075124,1427.3270949743915,713.6635474871957,5000
2024-07-18,0.7936275447196025,23808.826341588072,5952.206585397018,7142.647902476421,4642.7211366096735,651.6840141841853,325.8420070920927,5000
2024-07-19,0.8744966571108722,26234.899713326166,6558.724928331541,7870.469913997849,5115.8054440986025,609.1445095462902,304.5722547731451,5000
2024-07-20,0.34930568246288707,10479.170473886612,2619.792618471653,3143.7511421659833,2043.4382424078892,1732.7900889355344,866.3950444677672,5000
2024-07-21,0.35289616943816776,10586.885083145033,2646.721270786258,3176.06552494351,2064.4425912132815,627.2565711277879,313.62828556389394,5000
2024-07-22,0.8732049937357637,26196.149812072912,6549.037453018228,7858.844943621873,5108.249213354218,1979.9593677517632,989.9796838758816,5000
2024-07-23,0.7051915658502675,21155.746975508024,5288.936743877006,6346.724092652407,4125.3706602240645,1719.1993508862538,859.5996754431269,5000
2024-07-24,0.7092536225623445,21277.608676870335,5319.402169217584,6383.2826030611,4149.133691989716,1920.8728660757881,960.4364330378941,5000
2024-07-25,0.7781555778747564,23344.66733624269,5836.166834060673,7003.4002008728075,4552.210130567325,1665.720373891155,832.8601869455775,5000
